,filename,cluster,original_basename_q,original_basename_m,isUnique
1272,uqPhRKah6EA-4d154dee35f9c714fa7653d76807de7a,750,uqPhRKah6EA-4d154dee35f9c714fa7653d76807de7a,uqPhRKah6EA-4d154dee35f9c714fa7653d76807de7a,True
1274,8351ddd41175499aa42dd4f6143665e7,444,FHF8jy9U694-416457c565713a90334d032a75d3ff93,FHF8jy9U694-416457c565713a90334d032a75d3ff93,False
1275,flsevUvm098-ba74e90711c9692f2a6a1157a6eaf146,798,flsevUvm098-ba74e90711c9692f2a6a1157a6eaf146,flsevUvm098-ba74e90711c9692f2a6a1157a6eaf146,True
1277,0Hz2L1V_ICo-2b4ff8776f4d0ad2fc8e99de9b1092d5,32,0Hz2L1V_ICo-2b4ff8776f4d0ad2fc8e99de9b1092d5,0Hz2L1V_ICo-2b4ff8776f4d0ad2fc8e99de9b1092d5,True
1278,E6B3Hwsd5mM-f743130db139c5722a3a610dccf88b7d,942,E6B3Hwsd5mM-f743130db139c5722a3a610dccf88b7d,E6B3Hwsd5mM-f743130db139c5722a3a610dccf88b7d,True
1279,474a0636592d407b88031aaf8aecaba9,718,bdJssVqgX_Q-f2c80ac1c83da1bc0a2fa9bd9ba14fad,bdJssVqgX_Q-f2c80ac1c83da1bc0a2fa9bd9ba14fad,False
1281,3cc96f7089c14c2da0dde28af2c327d2,1091,20vCvzHpWQI-df74befa83d3f79b50754184f2f8bdde,20vCvzHpWQI-df74befa83d3f79b50754184f2f8bdde,False
1282,d283cb41be544dfe99df137b79ef1ae2,1092,TZgZksArOk0-1a9b9d0b61b724c25f656ec311503469,TZgZksArOk0-1a9b9d0b61b724c25f656ec311503469,False
1283,fdbecbfceb4a49cc940a816aff85f183,1093,GWVHCj7C1Wo-8cc98d21fbdb449dead84bbc9855e3a6,GWVHCj7C1Wo-8cc98d21fbdb449dead84bbc9855e3a6,False
1284,15069d42a09f447590ac413e2766c33e,862,oGr8ue-F3wI-c320172e190fcdedef9cd02aea7f9987,oGr8ue-F3wI-c320172e190fcdedef9cd02aea7f9987,False
1285,855508f2c45f4a829a78dade9d757427,1094,x2XRIgQTtKI-0acd49b7b659f5c4b4a4384a258092a9,x2XRIgQTtKI-0acd49b7b659f5c4b4a4384a258092a9,False
1290,b1f6d81fa22449289720015281b05bc8,1099,VSxPuIzFDMA-a62ff1f9553fc77149e4bac131ee419e,VSxPuIzFDMA-a62ff1f9553fc77149e4bac131ee419e,False
1292,69865809e5d34b4dab7d8cb9937b68de,1044,Lkgc2DpdRIQ-707c7c494b7172a2468be1eb9360c3d9,Lkgc2DpdRIQ-707c7c494b7172a2468be1eb9360c3d9,False
1293,829c9655e359467f855d39263436e98f,1101,h_oWKSYNAZQ-488c383963c4655afaeebf7a617e2659,h_oWKSYNAZQ-488c383963c4655afaeebf7a617e2659,False
1295,t_9XI6IeD_o-71deaa81dfde2c8804803c75b6ac8fdb,704,t_9XI6IeD_o-71deaa81dfde2c8804803c75b6ac8fdb,t_9XI6IeD_o-71deaa81dfde2c8804803c75b6ac8fdb,True
1296,7a8d394ce8bc4d9aab3f9de855dbc3dd,1103,QVlRo0cJArc-3802758dfab83c95a37551acc3250e69,QVlRo0cJArc-3802758dfab83c95a37551acc3250e69,False
1297,5f6aad4f3a954688bdc8f9471c41da64,115,S6pQ0KuAWlU-41478f43f994aadcfe57411afe178344,S6pQ0KuAWlU-41478f43f994aadcfe57411afe178344,False
1299,Bx6y9YXPslg-2cbb67b012d75f99f7922496574bf02d,1105,Bx6y9YXPslg-2cbb67b012d75f99f7922496574bf02d,Bx6y9YXPslg-2cbb67b012d75f99f7922496574bf02d,True
1303,786b0dee4be74648b50cade4fabea669,1108,AXSkJqJqtu4-94b35398f2be0742586841997340e1d7,AXSkJqJqtu4-94b35398f2be0742586841997340e1d7,False
1305,6fd47b781b11486396bb7e0c8e1bd9fd,1110,ullnPRj8Cp0-133cdf55ae4ad7f5de5dc7ad2172ae12,ullnPRj8Cp0-133cdf55ae4ad7f5de5dc7ad2172ae12,False
1307,ccd4b2c2bd5747eda070aafc9b4c4588,170,jr6oGoqDEfI-8842ae65a03a5bdb8c23e78509adb4b1,jr6oGoqDEfI-8842ae65a03a5bdb8c23e78509adb4b1,False
1310,yVRoysHTNWE-de8c9b83722a96390e1f3be98b298ca3,1114,yVRoysHTNWE-de8c9b83722a96390e1f3be98b298ca3,yVRoysHTNWE-de8c9b83722a96390e1f3be98b298ca3,True
1311,99a30cd1a6d743ffb21babee4cceddf2,1115,z8nr4Q5-2v4-4123c8c3e9ca3faddf89b3e1f45cf332,z8nr4Q5-2v4-4123c8c3e9ca3faddf89b3e1f45cf332,False
1312,X8LOfUt7O1U-5eb11afeae49d11b22e459c89a4632a8,1116,X8LOfUt7O1U-5eb11afeae49d11b22e459c89a4632a8,X8LOfUt7O1U-5eb11afeae49d11b22e459c89a4632a8,True
1314,tUdeqJZAqHo-c744327606fca36080ec3a934786da73,811,tUdeqJZAqHo-c744327606fca36080ec3a934786da73,tUdeqJZAqHo-c744327606fca36080ec3a934786da73,True
1316,24a5ea7e6ff74da9b576a7b5dd15600d,877,OSffF0ND2Do-86d9de87a5829023cb39e70446783ae3,OSffF0ND2Do-86d9de87a5829023cb39e70446783ae3,False
1317,pbDcLobEjDs-15fe4262f91fd7a4db2772ae8c311238,963,pbDcLobEjDs-15fe4262f91fd7a4db2772ae8c311238,pbDcLobEjDs-15fe4262f91fd7a4db2772ae8c311238,True
1318,yrZn5k6fAW0-163187afd80609c202de530fce616dd8,524,yrZn5k6fAW0-163187afd80609c202de530fce616dd8,yrZn5k6fAW0-163187afd80609c202de530fce616dd8,True
1319,a5dbdf4f622c445c84f8fbaea7e87557,1118,z8dpUShZJEo-a15b60e20ceacd5c563df4f7532b46f9,z8dpUShZJEo-a15b60e20ceacd5c563df4f7532b46f9,False
1320,73506c316a364c69b5dcc94875a1873e,1119,LLdyu3Nso9A-4001e4e3d9984bc80d5cf33b68a56a20,LLdyu3Nso9A-4001e4e3d9984bc80d5cf33b68a56a20,False
1321,d61f0ed03989406aadf600669b6ce2e8,1073,2GgcAyiuPcI-0967a86cf748d99870a66d344d6db4e5,2GgcAyiuPcI-0967a86cf748d99870a66d344d6db4e5,False
1323,c3b6d77ca6574e6789ccfca8d0f012ad,1121,QA3KRnwpPRc-918d81e74e44013f26b1d3df75d8bcc5,QA3KRnwpPRc-918d81e74e44013f26b1d3df75d8bcc5,False
1324,OTDbLcgaRDw-a40ef27da83d7a4154187936a0d57cb3,475,OTDbLcgaRDw-a40ef27da83d7a4154187936a0d57cb3,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,True
1325,kMXhXhtceLk-9cadd17fc719405d34ad8d20da25d3fe,1122,kMXhXhtceLk-9cadd17fc719405d34ad8d20da25d3fe,kMXhXhtceLk-9cadd17fc719405d34ad8d20da25d3fe,True
1326,38e6b80cc2474946b042f86f195eefce,1123,gqX0f7c4Qcw-ef4cc9354f3b0e4aec04a78bdc5f5416,gqX0f7c4Qcw-ef4cc9354f3b0e4aec04a78bdc5f5416,False
1327,7fc9bd41a42247888386365bdce31a89,17,Mwi_5yFWlac-93b41f309974d7328d626db2dda4780e,Mwi_5yFWlac-93b41f309974d7328d626db2dda4780e,False
1331,1804b9440b184d89bf98ae1c6b90c1ee,170,jr6oGoqDEfI-8842ae65a03a5bdb8c23e78509adb4b1,jr6oGoqDEfI-8842ae65a03a5bdb8c23e78509adb4b1,False
1332,802a9c6867b042b48e148bf2e48a4979,1127,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59,iNvmwxkoJUU-01adc1bd901b62c1c7072cd37fb5fc59,False
1334,869c180c0eda40fcb7cd7be3dbeb51d4,1128,iGLSBZZCSF0-dbeb85c995a13a6e4da653e5e1f848c7,iGLSBZZCSF0-dbeb85c995a13a6e4da653e5e1f848c7,False
1335,4547f22d5cf445808c24db9f2c1c7aab,758,757kyQ3_MNY-4c4dd803c91c549dd83e320b1f5f9407,757kyQ3_MNY-4c4dd803c91c549dd83e320b1f5f9407,False
1337,b01a7444055d4582b932f068765375c2,1130,RImXm2DIGWA-dd42ee1822a02483e0b010d371224053,RImXm2DIGWA-dd42ee1822a02483e0b010d371224053,False
1338,4b984acd97b843c2b10b40831ad17ae0,178,i3RUO5BxdAQ-a801f98ef3b6041f8c30f4ac684d9159,i3RUO5BxdAQ-a801f98ef3b6041f8c30f4ac684d9159,False
1341,17f60675f799466d85fad43d6a9ec475,121,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e,lnZNiivm2zU-e1caaa59e5479f037914e52e0893cc6e,False
1342,9052225036ee4829902c6a35755f0393,1132,r5c4tCuZjTA-b908c2c90bc8cbd55f2ffe90220286c2,r5c4tCuZjTA-b908c2c90bc8cbd55f2ffe90220286c2,False
1344,3b823d65dfab43669b4db83bbf3d5958,1134,N1_SdQE1XME-09e54af56f7e9e22f4653052ebbb8054,N1_SdQE1XME-09e54af56f7e9e22f4653052ebbb8054,False
1345,21e5b74e557b4347b771fffbdbefe1a8,1135,nj2rodAwxMU-6b7ff9e467e230892e4cf4cd8abbbedc,nj2rodAwxMU-6b7ff9e467e230892e4cf4cd8abbbedc,False
1346,kabNdo05sNw-0898375837dac959ab9c943a53b1f41e,81,kabNdo05sNw-0898375837dac959ab9c943a53b1f41e,kabNdo05sNw-0898375837dac959ab9c943a53b1f41e,True
1347,TZgZksArOk0-1a9b9d0b61b724c25f656ec311503469,1092,TZgZksArOk0-1a9b9d0b61b724c25f656ec311503469,TZgZksArOk0-1a9b9d0b61b724c25f656ec311503469,True
1352,51c0162635f9438aaaabe7590541349b,1140,nrlWbbPZXOs-639c22fa6f2494873904e80f49d98920,nrlWbbPZXOs-639c22fa6f2494873904e80f49d98920,False
1353,jd-eOYV5TxA-f502db6d2295f23571d71295960db994,1141,jd-eOYV5TxA-f502db6d2295f23571d71295960db994,jd-eOYV5TxA-f502db6d2295f23571d71295960db994,True
1355,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,1143,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,True
1359,qW2LX18G0JA-4af3d6a9647dfe2b83a5270149e8b750,475,qW2LX18G0JA-4af3d6a9647dfe2b83a5270149e8b750,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,True
1360,50b360289d6849eba54758c4021d70fa,1147,KuP_w1C40P4-e5aa132e868a42961112929233acef91,KuP_w1C40P4-e5aa132e868a42961112929233acef91,False
1361,ZIGi6B6WNaU-df7cb3084fc6a7654e2f3c1560d41efc,1148,ZIGi6B6WNaU-df7cb3084fc6a7654e2f3c1560d41efc,ZIGi6B6WNaU-df7cb3084fc6a7654e2f3c1560d41efc,True
1362,a93d0b6b6c114a83b975f7ead0dea676,1149,vuyCq9eMMBA-09e9b0a76ad85760729bdedf4579cdd5,vuyCq9eMMBA-09e9b0a76ad85760729bdedf4579cdd5,False
1363,LvFt0Tp1vB8-aa896f747fd19f3c28b52dc67651dbda,1150,LvFt0Tp1vB8-aa896f747fd19f3c28b52dc67651dbda,LvFt0Tp1vB8-aa896f747fd19f3c28b52dc67651dbda,True
1364,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,105,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,True
1365,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370,1151,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370,gN472k0oHFg-5cf5e169175d1bb4947ff0fd60d6f370,True
1368,0P5vhdiu97A-a5567332a3237fdd6aca448537dd109c,209,0P5vhdiu97A-a5567332a3237fdd6aca448537dd109c,0P5vhdiu97A-a5567332a3237fdd6aca448537dd109c,True
1375,tss8BRY2Jmk-a3506f0ec7d1cfba7cf128ff2b700731,1160,tss8BRY2Jmk-a3506f0ec7d1cfba7cf128ff2b700731,tss8BRY2Jmk-a3506f0ec7d1cfba7cf128ff2b700731,True
1376,74f788b680e24a789e5820e7e5e4b26f,1161,qxms8o7vinY-86966dd7dcc8aea4203d1ef541618797,qxms8o7vinY-86966dd7dcc8aea4203d1ef541618797,False
1377,9e439b22917146b4a01ccdbde2c1dddb,1030,GyaFEZujpbY-e2e5d448e968fd988bf891592ef744af,GyaFEZujpbY-e2e5d448e968fd988bf891592ef744af,False
1378,30e2474995454da78108658606daa34f,475,OTDbLcgaRDw-a40ef27da83d7a4154187936a0d57cb3,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,False
1379,7ddb92d6d71742bbab563969b391e3b6,327,QHEsuEu6kxo-cb28be524029072a2bd74a7c5522eed7,QHEsuEu6kxo-cb28be524029072a2bd74a7c5522eed7,False
1380,ei2yODzATiE-9041a96db043fe1a67dda557fa8b7125,33,ei2yODzATiE-9041a96db043fe1a67dda557fa8b7125,5sl98RjqVgc-19dd304495cab317f61188b5ca4b4eb1,True
1382,7e32818b65bf446595e7c9710725978c,1163,wxXlM7Ap1zw-c1698039aaa0055c27f0d4798bee9683,wxXlM7Ap1zw-c1698039aaa0055c27f0d4798bee9683,False
1384,5806b5b37c05434fa3715e441bb84115,1165,5DMCF2sKJpU-859bbc2976278ae50e91639fbc4bad77,5DMCF2sKJpU-859bbc2976278ae50e91639fbc4bad77,False
1385,3dcfc1f387c946c2916175504bb2bb09,1166,IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747,IgyjoEgMuPA-784bc730ced19fb7d4b54284b6a6d747,False
1386,tN2HCzebd8A-dfbde38f507c1aaf9234c238820f38b2,1167,tN2HCzebd8A-dfbde38f507c1aaf9234c238820f38b2,tN2HCzebd8A-dfbde38f507c1aaf9234c238820f38b2,True
1387,2d9e300c35d64e0b807fa2bf892d5862,1168,0JQpBUG7kP8-dfc38248b5967e3136b676cb70de01ba,0JQpBUG7kP8-dfc38248b5967e3136b676cb70de01ba,False
1390,d17a1e230cd6403e8ef5ee4f8d3ae8e3,1170,SLAPFQbOfn8-a9e5f71712f840303b604cbd919bc771,SLAPFQbOfn8-a9e5f71712f840303b604cbd919bc771,False
1391,6899f5f0f9d943bfa92a577ea8d8d2ac,940,lQ0I4xxacsQ-981f18f920b480e4588ea34416e4eb0f,lQ0I4xxacsQ-981f18f920b480e4588ea34416e4eb0f,False
1392,979222f9e7e54ce6925d23ee4777c2b9,1171,D5mYmXGAVm4-c0ca9ed7183798e1eb299d1869044a73,D5mYmXGAVm4-c0ca9ed7183798e1eb299d1869044a73,False
1393,8G48DCy66VM-7e59416fd74d85643fe9f32254df30c8,1065,8G48DCy66VM-7e59416fd74d85643fe9f32254df30c8,S3RfAROw2gg-9d948ffa9a2a0db206844b54269e82a0,True
1394,r7on6wuqPsI-0a039d1e874d18da7eef468807fcca30,1172,r7on6wuqPsI-0a039d1e874d18da7eef468807fcca30,r7on6wuqPsI-0a039d1e874d18da7eef468807fcca30,True
1397,30a5c813ef6b4e50b3ba65c246c09511,396,hD-xVYzQ-8c-4c8a9260c242a63fc3589a9a9f97fc8b,hD-xVYzQ-8c-4c8a9260c242a63fc3589a9a9f97fc8b,False
1398,lbuGNC636tM-be97bb67b748580d77cb28588fbd8eff,1174,lbuGNC636tM-be97bb67b748580d77cb28588fbd8eff,lbuGNC636tM-be97bb67b748580d77cb28588fbd8eff,True
1401,c795ccfc12e341589150ecfa142c31c5,1176,Rz3g9MRIIt4-1db09c87e192c3638b978a65b4b0efd5,Rz3g9MRIIt4-1db09c87e192c3638b978a65b4b0efd5,False
1402,223346fe3f9c42fa9218ecebe5fd71d3,644,qKc5JQCAZcU-74a5cfcda8884d787fb6553bd205baf4,qKc5JQCAZcU-74a5cfcda8884d787fb6553bd205baf4,False
1404,6hL7iopIoOo-2a38ca9e32de3293f8f18e791498cadd,324,6hL7iopIoOo-2a38ca9e32de3293f8f18e791498cadd,6hL7iopIoOo-2a38ca9e32de3293f8f18e791498cadd,True
1405,fLufiy-Vulc-82b30c6140e7525e1394d0672ae669f7,1178,fLufiy-Vulc-82b30c6140e7525e1394d0672ae669f7,fLufiy-Vulc-82b30c6140e7525e1394d0672ae669f7,True
1406,67fee7b008f04b1f8d0ccf58ca06451f,1179,ZIGi6B6WNaU-df7cb3084fc6a7654e2f3c1560d41efc,ZIGi6B6WNaU-df7cb3084fc6a7654e2f3c1560d41efc,False
1408,9b223626726c4e8db8d9fe683cb64c20,864,j2BgyavFvss-7dfaec88cfe899afba8474d397567e00,j2BgyavFvss-7dfaec88cfe899afba8474d397567e00,False
1409,46ff0c2b6f114f16a4e3c7428d249605,1181,AgMNzWiOERs-31d7ad44766e44a5a4335e91298a2f01,AgMNzWiOERs-31d7ad44766e44a5a4335e91298a2f01,False
1415,48ab694a26e647cd96e831ca9fe390ad,105,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,False
1418,AXSkJqJqtu4-94b35398f2be0742586841997340e1d7,1108,AXSkJqJqtu4-94b35398f2be0742586841997340e1d7,AXSkJqJqtu4-94b35398f2be0742586841997340e1d7,True
1419,4acd5a9585a44bf48abb959ab65e5b2b,1187,dxZ4p7oRNpQ-9a9db9fca309340e31660b2b9c0c01f1,dxZ4p7oRNpQ-9a9db9fca309340e31660b2b9c0c01f1,False
1423,3839ffe4d9034c5f96cfbbdc27214e11,1190,jO6ZXTWX-PA-489942194feef43d0c998f13255ecc32,jO6ZXTWX-PA-489942194feef43d0c998f13255ecc32,False
1425,87b6224efbb54e67b16a43e66f0058b9,1192,GhmiBQWoT0Y-9ba30d949fae62dfc38da4dffe6563a3,GhmiBQWoT0Y-9ba30d949fae62dfc38da4dffe6563a3,False
1429,448467a70b4b462fbdedd3bf602dd35b,1196,pAtgYq_oZuc-9263903a20566ec6054d2a75a3af91bf,pAtgYq_oZuc-9263903a20566ec6054d2a75a3af91bf,False
1430,55695ccfffd14fdda70d728d079cd3d9,1197,XN96TivKx3s-61e14cce110a0f557deebeccf49bc8c7,XN96TivKx3s-61e14cce110a0f557deebeccf49bc8c7,False
1432,a9865558d059482f9506c73cf0219f13,1199,RdeDDtkdt2s-f5c8f127a20a8b2b3e6ce1909aca2d63,RdeDDtkdt2s-f5c8f127a20a8b2b3e6ce1909aca2d63,False
1436,548ac113a9e44d99aa217d6d8c29b5a8,1202,wfublzggEpU-e4889b75a8aa6dc6af0f60b352fdcd04,wfublzggEpU-e4889b75a8aa6dc6af0f60b352fdcd04,False
1438,d1656a2d50e84e8989edd60b02703364,1204,fSSeYeoYCqo-a0b5188bdc330a122b5c2a30d62e70c7,fSSeYeoYCqo-a0b5188bdc330a122b5c2a30d62e70c7,False
1442,3bd1626bdba34312a7c40893e4d0b777,981,DxhikT_riJk-3b3e85d1a3979eb5e55ab6a02fa4a46d,STFYVU8e_n0-567b64d022dbc3a2acdb317cf28c4592,False
1443,fda1e004e55341a0819c2a50afc706f3,1208,CfBM6XqwtuQ-d597a7cd1e7c9ea770e107bfe5e8f848,CfBM6XqwtuQ-d597a7cd1e7c9ea770e107bfe5e8f848,False
1444,5HYaaDqK3Ow-28c51dc33f9199c8957d06ca327482dd,561,5HYaaDqK3Ow-28c51dc33f9199c8957d06ca327482dd,5HYaaDqK3Ow-28c51dc33f9199c8957d06ca327482dd,True
1449,1ae36cbd6aab4cc2b315f5b3e71394b3,1213,Q5SJGpUBebk-15316f6183a02109bf434f4312e56e2f,Q5SJGpUBebk-15316f6183a02109bf434f4312e56e2f,False
1450,NAtjXRWt8RA-30d73b0003cc42310b690082363cdae5,71,NAtjXRWt8RA-30d73b0003cc42310b690082363cdae5,NAtjXRWt8RA-30d73b0003cc42310b690082363cdae5,True
1451,640ccc849d3a4cb196d031999a98dc46,1214,Q3QNcNmOTrM-4ed3a9586916368acf044ac7e7e67bfd,Q3QNcNmOTrM-4ed3a9586916368acf044ac7e7e67bfd,False
1452,11529b58acf144d79cad1be343950a28,110,4wkOayHnsT8-47fd5c5e3ecbed3693a57885aed5f4e4,4wkOayHnsT8-47fd5c5e3ecbed3693a57885aed5f4e4,False
1454,T4iMAxU5PW8-6382b2d78b847fa4e1ab1eece85f05cc,1216,T4iMAxU5PW8-6382b2d78b847fa4e1ab1eece85f05cc,T4iMAxU5PW8-6382b2d78b847fa4e1ab1eece85f05cc,True
1455,41ab0785c6c9419ba7128f9a337d29fe,1217,zUtEpn9RKtE-c314317ca5d69d30d798660c9d1139a8,zUtEpn9RKtE-c314317ca5d69d30d798660c9d1139a8,False
1459,VqZjjf2K1-4-63c198c42e9e4adbd7d411bd31d18562,887,VqZjjf2K1-4-63c198c42e9e4adbd7d411bd31d18562,VqZjjf2K1-4-63c198c42e9e4adbd7d411bd31d18562,True
1461,TvISk3jLDt8-8273230bfd8e4772b1801062c59e87c5,975,TvISk3jLDt8-8273230bfd8e4772b1801062c59e87c5,TvISk3jLDt8-8273230bfd8e4772b1801062c59e87c5,True
1463,uuvtZX0xwRs-4e22925767a5208cfc76b5b9d62dadd1,596,uuvtZX0xwRs-4e22925767a5208cfc76b5b9d62dadd1,LDANhKGYz4Y-ec3c215c52feb38de267db6802cd35e0,True
1466,83937fb75ffc4af897f6838facad3f4c,1225,WMlPfjmxMrU-861c246d3e6f5c46e3d1903430e26124,WMlPfjmxMrU-861c246d3e6f5c46e3d1903430e26124,False
1467,cjlyVIfZJh4-1b8d795c7ae011e42e1377e52a43f2ee,1226,cjlyVIfZJh4-1b8d795c7ae011e42e1377e52a43f2ee,cjlyVIfZJh4-1b8d795c7ae011e42e1377e52a43f2ee,True
1471,38a5ed49c4954c83baa6e6a82fa6ae7f,1230,cEri6I_TgaY-b422fefdd7a126991f1228167f3488a6,cEri6I_TgaY-b422fefdd7a126991f1228167f3488a6,False
1473,c2a531bb4f7e49b7aa00decce26677dd,235,RbfqEd8W7Zs-96ffd3e76fa11d280738f2c885071aeb,RbfqEd8W7Zs-96ffd3e76fa11d280738f2c885071aeb,False
1474,26cd9a38221c45ff89e557ffad96d78d,1232,VDbfCw_3-NE-b4f1940df43cb2a1c0bba4a5348a5ee7,VDbfCw_3-NE-b4f1940df43cb2a1c0bba4a5348a5ee7,False
1475,fdca460bc63d4a1b81642101d8d6a16b,704,t_9XI6IeD_o-71deaa81dfde2c8804803c75b6ac8fdb,t_9XI6IeD_o-71deaa81dfde2c8804803c75b6ac8fdb,False
1476,6e589033f88945f4af6a694a3a37be06,1233,sAHXP7VfRJY-9dfefdc6fe1d1a2d60ddb62f3569ca48,sAHXP7VfRJY-9dfefdc6fe1d1a2d60ddb62f3569ca48,False
1477,47bb8bd537a54498a90e9792fb713b1a,1234,q3OqXMoPXh8-ae5381b81ab04e6aa8f45bad966dbaaa,q3OqXMoPXh8-ae5381b81ab04e6aa8f45bad966dbaaa,False
1478,jaRuDP6txBQ-b686ba80eae215094f4dd5849c07f265,1235,jaRuDP6txBQ-b686ba80eae215094f4dd5849c07f265,jaRuDP6txBQ-b686ba80eae215094f4dd5849c07f265,True
1480,309a3f90ed624e398e9fb276059d80c0,1237,wGEoKmgcDMg-e7567ba3d9f0d743de66d8759e35e7e2,wGEoKmgcDMg-e7567ba3d9f0d743de66d8759e35e7e2,False
1483,bd60c1c5ac8049469f9ab71f3fdea6da,76,yp2flos0Nrw-32ecbc1606993592b99a1ed2b00d40dd,yp2flos0Nrw-32ecbc1606993592b99a1ed2b00d40dd,False
1485,Kj2ifW8UjqQ-b93d0775c112a09d7b7678bc89c7a350,649,Kj2ifW8UjqQ-b93d0775c112a09d7b7678bc89c7a350,Kj2ifW8UjqQ-b93d0775c112a09d7b7678bc89c7a350,True
1486,V-E0CJbpOJ4-3d3696ec7115c2ff2ba3ada2b6affca9,105,V-E0CJbpOJ4-3d3696ec7115c2ff2ba3ada2b6affca9,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,True
1487,a8f512f4f0c84f699de3012b85577cca,475,qW2LX18G0JA-4af3d6a9647dfe2b83a5270149e8b750,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,False
1488,d3c0d8b1df5344fc8833d2ca9cd490d4,1240,O9ZvtIq9rn4-e41180013f8099519865b7fbc1d246b3,O9ZvtIq9rn4-e41180013f8099519865b7fbc1d246b3,False
1489,9yJDBdZskU8-25e6bf17dbfd875dc5b817d08b2436a6,1241,9yJDBdZskU8-25e6bf17dbfd875dc5b817d08b2436a6,9yJDBdZskU8-25e6bf17dbfd875dc5b817d08b2436a6,True
1490,22d312da125a495ba1561a71faae3171,1242,BIsmaOHlMR0-04a003e1a9bcc5d8435f284620473ec9,BIsmaOHlMR0-04a003e1a9bcc5d8435f284620473ec9,False
1491,Ldyf6N-OK78-955e6d4838153982bd60431a0d364132,1243,Ldyf6N-OK78-955e6d4838153982bd60431a0d364132,Ldyf6N-OK78-955e6d4838153982bd60431a0d364132,True
1492,kOLQ_gSwGug-9d16f19f4a4a0c1ea2a4f6c36c203eda,1244,kOLQ_gSwGug-9d16f19f4a4a0c1ea2a4f6c36c203eda,kOLQ_gSwGug-9d16f19f4a4a0c1ea2a4f6c36c203eda,True
1493,vQBNafHxFFM-35a9f83ed836cc4783b770ebf3e20f9c,392,vQBNafHxFFM-35a9f83ed836cc4783b770ebf3e20f9c,vQBNafHxFFM-35a9f83ed836cc4783b770ebf3e20f9c,True
1494,2712226703ea4ae0a53cea246340a95e,1245,F6MyTJUCPZw-7e71ae6b0ed4c1946f550ce5bee01f5d,F6MyTJUCPZw-7e71ae6b0ed4c1946f550ce5bee01f5d,False
1498,1aa097c94e724a818e62d30701734674,1249,A_sT5l8OJ7o-67676666d47a43deaa3c543ab02e92c8,A_sT5l8OJ7o-67676666d47a43deaa3c543ab02e92c8,False
1500,8Rvu-jlsaOU-5b988b26edd0096ea42d3b804621d297,1251,8Rvu-jlsaOU-5b988b26edd0096ea42d3b804621d297,8Rvu-jlsaOU-5b988b26edd0096ea42d3b804621d297,True
1501,2CwEzBPhMrI-39b4aca4d10f5473321eba15e6ffd27e,980,2CwEzBPhMrI-39b4aca4d10f5473321eba15e6ffd27e,2CwEzBPhMrI-39b4aca4d10f5473321eba15e6ffd27e,True
1503,9j58VK9P1K4-b5cd80e3c20a6bd889a7a129d31a9688,440,9j58VK9P1K4-b5cd80e3c20a6bd889a7a129d31a9688,9j58VK9P1K4-b5cd80e3c20a6bd889a7a129d31a9688,True
1505,8094ca3852f74eeb989379d6c3758175,1254,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,HhBaxVxyVDw-e1c51bb2eb338aefc321ec82f3990177,False
1506,CfBM6XqwtuQ-d597a7cd1e7c9ea770e107bfe5e8f848,475,CfBM6XqwtuQ-d597a7cd1e7c9ea770e107bfe5e8f848,hyVkqP13CIQ-51cae72eb6402ff451941044a23869b3,True
1510,c9d8c700aa8d40b692882986f9ebd146,1258,oMIk_AXdMV4-28480ad690e153d077d05740f1d2a8c6,oMIk_AXdMV4-28480ad690e153d077d05740f1d2a8c6,False
1513,8d4b92f4fa314634887dadba276bbe83,1261,4hUEzMxmCYs-062ed9380b05490ac97d6c23e0718e92,4hUEzMxmCYs-062ed9380b05490ac97d6c23e0718e92,False
1514,311e6c8c888846c8b2677cb746fa29de,1262,oCQgqyQaFj4-fbeaafdb4054a30e4bc9ae66713f445c,oCQgqyQaFj4-fbeaafdb4054a30e4bc9ae66713f445c,False
1515,d444a903101a4a68bafc1627d4c58ee6,444,FHF8jy9U694-416457c565713a90334d032a75d3ff93,FHF8jy9U694-416457c565713a90334d032a75d3ff93,False
